comp_id,year,type,competition_name,tid,team_name,tricode,gid,date,goals_against,goals_for,home_away,hgd,win
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,6635,2010-12-19,6.0,1.0,home,-5.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6645,2010-12-20,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,6641,2010-12-20,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6647,2010-12-20,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,6649,2010-12-21,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,6653,2010-12-21,5.0,0.0,home,-5.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,6651,2010-12-21,6.0,3.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6660,2010-12-21,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,6662,2010-12-21,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,6655,2010-12-21,1.0,6.0,home,5.0,1.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,6657,2010-12-21,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6672,2010-12-22,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,6668,2010-12-22,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,6663,2010-12-22,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6665,2010-12-22,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,6670,2010-12-22,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6674,2010-12-22,5.0,0.0,home,-5.0,0.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6676,2010-12-22,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,6681,2010-12-23,4.0,5.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,6680,2010-12-23,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,6677,2010-12-23,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,6695,2010-12-24,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,6691,2010-12-24,6.0,5.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6707,2010-12-24,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6689,2010-12-24,5.0,1.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,6685,2010-12-24,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6709,2010-12-24,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,6687,2010-12-24,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6702,2010-12-24,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,6697,2010-12-24,7.0,3.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6693,2010-12-24,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,6700,2010-12-24,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6704,2010-12-24,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6699,2010-12-24,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,6724,2010-12-27,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6712,2010-12-27,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6725,2010-12-27,1.0,0.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6721,2010-12-27,0.0,2.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6729,2010-12-27,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,6716,2010-12-27,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,6714,2010-12-27,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,6727,2010-12-27,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,6718,2010-12-27,2.0,2.0,home,0.0,0.5
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6720,2010-12-27,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6742,2010-12-28,4.0,0.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6735,2010-12-28,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6737,2010-12-28,3.0,3.0,home,0.0,0.5
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,6733,2010-12-28,4.0,6.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,6740,2010-12-28,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,6731,2010-12-28,2.0,7.0,home,5.0,1.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,6757,2010-12-29,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,6759,2010-12-29,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,6761,2010-12-29,2.0,6.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,6744,2010-12-29,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,6755,2010-12-29,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,6751,2010-12-29,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6749,2010-12-29,0.0,3.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,6746,2010-12-29,3.0,6.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6753,2010-12-29,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,6769,2010-12-30,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6771,2010-12-30,7.0,3.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,6768,2010-12-30,4.0,0.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,6765,2010-12-30,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,6773,2010-12-30,3.0,6.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6763,2010-12-30,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6786,2010-12-31,7.0,4.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,6792,2010-12-31,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,6784,2010-12-31,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6781,2010-12-31,5.0,3.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6790,2010-12-31,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,6780,2010-12-31,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6788,2010-12-31,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,6778,2010-12-31,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,6776,2010-12-31,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6798,2011-01-01,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,6794,2011-01-01,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6801,2011-01-01,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6803,2011-01-01,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,6796,2011-01-01,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,6805,2011-01-01,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,6830,2011-01-02,5.0,6.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,6813,2011-01-02,3.0,6.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6823,2011-01-02,0.0,3.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,6821,2011-01-02,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,6815,2011-01-02,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6817,2011-01-02,1.0,0.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,6811,2011-01-02,5.0,1.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,6828,2011-01-02,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,6807,2011-01-02,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6826,2011-01-02,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,6819,2011-01-02,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,6809,2011-01-02,8.0,9.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6834,2011-01-03,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6832,2011-01-03,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,6838,2011-01-04,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6844,2011-01-04,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6842,2011-01-04,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,6840,2011-01-04,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,6836,2011-01-04,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,6854,2011-01-05,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,6852,2011-01-05,5.0,3.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6848,2011-01-05,1.0,0.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6847,2011-01-05,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6850,2011-01-05,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,6859,2011-01-06,1.0,8.0,home,7.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,6865,2011-01-06,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6866,2011-01-06,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6861,2011-01-06,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,6857,2011-01-06,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6863,2011-01-06,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,6870,2011-01-07,7.0,8.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,6879,2011-01-07,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,6868,2011-01-07,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6873,2011-01-07,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6880,2011-01-07,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,6875,2011-01-07,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6882,2011-01-07,3.0,0.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6877,2011-01-07,2.0,0.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,6884,2011-01-08,9.0,3.0,home,-6.0,0.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,6893,2011-01-08,5.0,4.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6897,2011-01-08,0.0,6.0,home,6.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,6895,2011-01-08,1.0,6.0,home,5.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6887,2011-01-08,5.0,3.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,6899,2011-01-08,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6901,2011-01-08,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6891,2011-01-08,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6889,2011-01-08,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,6924,2011-01-09,3.0,6.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,6922,2011-01-09,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,6918,2011-01-09,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,6926,2011-01-09,4.0,0.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6911,2011-01-09,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,6907,2011-01-09,4.0,0.0,home,-4.0,0.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6920,2011-01-09,4.0,6.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,6903,2011-01-09,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6909,2011-01-09,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6916,2011-01-09,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,6913,2011-01-09,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,6905,2011-01-09,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6930,2011-01-10,0.0,1.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6928,2011-01-10,0.0,5.0,home,5.0,1.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6938,2011-01-11,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,6934,2011-01-11,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,6932,2011-01-11,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,6936,2011-01-11,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,6946,2011-01-12,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6952,2011-01-12,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,6948,2011-01-12,5.0,6.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,6944,2011-01-12,5.0,4.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6958,2011-01-12,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,6956,2011-01-12,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,6950,2011-01-12,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,6942,2011-01-12,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,6954,2011-01-12,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,6940,2011-01-12,0.0,6.0,home,6.0,1.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,6965,2011-01-13,0.0,4.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,6960,2011-01-13,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,6963,2011-01-13,0.0,3.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,6967,2011-01-13,4.0,7.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,6971,2011-01-14,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,6973,2011-01-14,6.0,4.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,6969,2011-01-14,5.0,7.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,6977,2011-01-14,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,6984,2011-01-14,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,6975,2011-01-14,0.0,1.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,6979,2011-01-14,1.0,5.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,6982,2011-01-14,3.0,1.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,6986,2011-01-15,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,11366,Atlanta Thrashers,ATL,6991,2011-01-15,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,6998,2011-01-15,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,6990,2011-01-15,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,6994,2011-01-15,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,6995,2011-01-15,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,52,Columbus Blue Jackets,CBJ,6987,2011-01-15,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,35,Minnesota Wild,MIN,7025,2011-01-16,0.0,4.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,18,Detroit Red Wings,DET,7011,2011-01-16,5.0,6.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,7007,2011-01-16,4.0,6.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,7015,2011-01-16,1.0,6.0,home,5.0,1.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,7000,2011-01-16,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,16,San Jose Sharks,SJS,7021,2011-01-16,2.0,4.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,19,Nashville Predators,NSH,7013,2011-01-16,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,5,Washington Capitals,WSH,7023,2011-01-16,1.0,3.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,7019,2011-01-16,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,7009,2011-01-16,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,7002,2011-01-16,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,7017,2011-01-16,2.0,6.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,7005,2011-01-16,3.0,5.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,7027,2011-01-17,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,6,Chicago Blackhawks,CHI,7029,2011-01-17,3.0,6.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,21,Anaheim Ducks,ANA,7031,2011-01-17,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,51,New York Islanders,NYI,7035,2011-01-17,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,7037,2011-01-17,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,7033,2011-01-17,0.0,7.0,home,7.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,7041,2011-01-18,4.0,3.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,46,Dallas Stars,DAL,7044,2011-01-18,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,2,Montréal Canadiens,MTL,7039,2011-01-18,4.0,5.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,8,Pittsburgh Penguins,PIT,7050,2011-01-19,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,7062,2011-01-19,4.0,1.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,7,St. Louis Blues,STL,7058,2011-01-19,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,7052,2011-01-19,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,32,Ottawa Senators,OTT,7054,2011-01-19,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,25,Tampa Bay Lightning,TBL,7056,2011-01-19,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,7048,2011-01-19,2.0,3.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,22,Colorado Avalanche,COL,7060,2011-01-19,3.0,4.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,50,Phoenix Coyotes,PHX,7064,2011-01-19,5.0,2.0,home,-3.0,0.0
5662,2010,2,2010 NHL Regular Season,17,Buffalo Sabres,BUF,7046,2011-01-19,1.0,2.0,home,1.0,1.0
5662,2010,2,2010 NHL Regular Season,45,Florida Panthers,FLA,7068,2011-01-20,3.0,2.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,11,Calgary Flames,CGY,7070,2011-01-20,6.0,0.0,home,-6.0,0.0
5662,2010,2,2010 NHL Regular Season,28,New York Rangers,NYR,7066,2011-01-20,0.0,7.0,home,7.0,1.0
5662,2010,2,2010 NHL Regular Season,53,Vancouver Canucks,VAN,7091,2011-01-21,2.0,1.0,home,-1.0,0.0
5662,2010,2,2010 NHL Regular Season,66,Carolina Hurricanes,CAR,7082,2011-01-21,1.0,4.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,41,Los Angeles Kings,LAK,7093,2011-01-21,2.0,0.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,1,Toronto Maple Leafs,TOR,7074,2011-01-21,2.0,5.0,home,3.0,1.0
5662,2010,2,2010 NHL Regular Season,29,New Jersey Devils,NJD,7076,2011-01-21,0.0,2.0,home,2.0,1.0
5662,2010,2,2010 NHL Regular Season,20,Boston Bruins,BOS,7072,2011-01-21,4.0,2.0,home,-2.0,0.0
5662,2010,2,2010 NHL Regular Season,14,Philadelphia Flyers,PHI,7080,2011-01-21,2.0,6.0,home,4.0,1.0
5662,2010,2,2010 NHL Regular Season,10,Edmonton Oilers,EDM,7088,2011-01-21,4.0,2.0,home,-2.0,0.0
