,playerID,yearID,stint,G,AB,R,H,Doubles,Triples,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,PA,OBP,SLG,SalYear,teamID,lgID,salary,lnSal,debutyr,Exp,Arb,Free,POS,Catch,Infld,B2,B3,SS,BA
580,claytro01,2006,3,137,454,49,117,30,1,2,40.0,14.0,6.0,30,85.0,3.0,5.0,7.0,6.0,11.0,502.0,0.30707070707070705,0.34140969162995594,2007,TOR,AL,1500000,14.22097566607244,1991,15,0,1,SS,0,1,0,0,1,0.2577092511013216
581,clemeed02,1999,1,57,162,24,41,10,2,8,25.0,0.0,0.0,7,46.0,0.0,0.0,1.0,1.0,5.0,171.0,0.2823529411764706,0.4876543209876543,2000,ANA,AL,215000,12.2783933071098,1998,1,0,0,OF,0,0,0,0,0,0.25308641975308643
582,colbrgr01,1998,3,90,166,18,51,11,2,3,23.0,4.0,3.0,10,34.0,0.0,4.0,0.0,0.0,1.0,180.0,0.3611111111111111,0.45180722891566266,1999,ARI,NL,900000,13.710150042306449,1992,6,1,0,1B,0,0,0,0,0,0.3072289156626506
583,colbrgr01,1999,1,67,135,20,44,5,3,5,24.0,1.0,1.0,12,23.0,0.0,4.0,0.0,2.0,3.0,153.0,0.39215686274509803,0.5185185185185185,2000,ARI,NL,1005000,13.820498099475314,1992,7,0,1,1B,0,0,0,0,0,0.32592592592592595
584,colbrgr01,2000,1,116,329,48,103,22,1,15,57.0,0.0,1.0,43,45.0,2.0,10.0,0.0,3.0,13.0,385.0,0.4051948051948052,0.5227963525835866,2001,ARI,NL,1600000,14.28551418721001,1992,8,0,1,1B,0,0,0,0,0,0.3130699088145897
585,colbrgr01,2002,1,72,171,30,57,16,2,10,27.0,0.0,0.0,13,19.0,1.0,0.0,0.0,1.0,5.0,185.0,0.3783783783783784,0.6257309941520468,2003,SEA,AL,750000,13.527828485512494,1992,10,0,1,1B,0,0,0,0,0,0.3333333333333333
586,collilo01,1998,1,110,334,30,82,13,6,2,34.0,2.0,2.0,31,70.0,6.0,6.0,3.0,5.0,8.0,379.0,0.31648936170212766,0.3383233532934132,1999,MIL,NL,215000,12.2783933071098,1997,1,0,0,SS,0,1,0,0,1,0.24550898203592814
587,coninje01,1998,1,93,309,30,79,26,0,8,43.0,3.0,0.0,26,68.0,1.0,2.0,0.0,6.0,8.0,343.0,0.3119533527696793,0.4174757281553398,1999,BAL,AL,1960000,14.4884550312067,1990,8,0,1,OF,0,0,0,0,0,0.255663430420712
588,coninje01,1999,1,139,444,54,129,31,1,13,75.0,0.0,3.0,30,40.0,0.0,3.0,1.0,7.0,12.0,485.0,0.3347107438016529,0.4527027027027027,2000,BAL,AL,2500000,14.73180128983843,1990,9,0,1,1B,0,0,0,0,0,0.2905405405405405
589,coninje01,2000,1,119,409,53,116,20,2,13,46.0,4.0,3.0,36,53.0,1.0,2.0,0.0,4.0,14.0,451.0,0.34146341463414637,0.43765281173594134,2001,BAL,AL,3000000,14.914122846632385,1990,10,0,1,3B,0,1,0,1,0,0.28361858190709044
590,coninje01,2001,1,139,524,75,163,23,2,14,97.0,12.0,8.0,64,75.0,6.0,5.0,0.0,8.0,12.0,601.0,0.3860232945091514,0.44274809160305345,2002,BAL,AL,3500000,15.068273526459642,1990,11,0,1,1B,0,0,0,0,0,0.3110687022900763
591,coninje01,2002,1,116,451,44,123,26,4,15,63.0,8.0,0.0,25,66.0,6.0,2.0,0.0,10.0,10.0,488.0,0.3073770491803279,0.44789356984478934,2003,BAL,AL,4250000,15.2624295409006,1990,12,0,1,1B,0,0,0,0,0,0.2727272727272727
592,coninje01,2003,3,149,577,88,163,36,3,20,95.0,5.0,0.0,50,70.0,5.0,5.0,1.0,13.0,16.0,646.0,0.33798449612403103,0.4592720970537262,2004,FLO,NL,3000000,14.914122846632385,1990,13,0,1,1B,0,0,0,0,0,0.2824956672443674
593,coninje01,2004,1,140,521,55,146,35,1,14,83.0,5.0,5.0,48,78.0,3.0,2.0,2.0,6.0,15.0,579.0,0.3396880415944541,0.43186180422264875,2005,FLO,NL,3000000,14.914122846632385,1990,14,0,1,OF,0,0,0,0,0,0.2802303262955854
594,coninje01,2005,1,131,335,42,102,20,2,3,33.0,2.0,0.0,38,58.0,2.0,3.0,2.0,6.0,12.0,384.0,0.3743455497382199,0.40298507462686567,2006,BAL,AL,1700000,14.346138809026444,1990,15,0,1,OF,0,0,0,0,0,0.3044776119402985
595,coninje01,2006,3,142,489,54,131,26,4,10,66.0,3.0,2.0,40,65.0,4.0,4.0,1.0,5.0,13.0,539.0,0.3252788104089219,0.3987730061349693,2007,CIN,NL,2000000,14.508657738524219,1990,16,0,1,OF,0,0,0,0,0,0.26789366053169733
596,contija01,2002,1,78,222,26,57,15,2,3,21.0,4.0,2.0,18,55.0,1.0,1.0,4.0,0.0,5.0,245.0,0.3153526970954357,0.38288288288288286,2003,MIL,NL,300000,12.611537753638338,2000,2,0,0,OF,0,0,0,0,0,0.25675675675675674
597,coomero01,1998,1,137,529,54,146,22,1,15,72.0,2.0,2.0,18,72.0,1.0,0.0,0.0,8.0,22.0,555.0,0.2954954954954955,0.4064272211720227,1999,MIN,AL,1150000,13.955272500339433,1995,3,1,0,3B,0,1,0,1,0,0.27599243856332706
598,coomero01,1999,1,127,467,53,123,25,1,16,65.0,2.0,1.0,30,69.0,1.0,1.0,0.0,3.0,17.0,501.0,0.3073852295409182,0.42398286937901497,2000,MIN,AL,1500000,14.22097566607244,1995,4,1,0,1B,0,0,0,0,0,0.2633832976445396
599,coomero01,2000,1,140,544,64,147,29,1,16,82.0,2.0,0.0,36,50.0,2.0,4.0,0.0,5.0,25.0,589.0,0.3174872665534805,0.41544117647058826,2001,CHN,NL,1100000,13.9108207377686,1995,5,1,0,1B,0,0,0,0,0,0.2702205882352941
600,coomero01,2001,1,111,349,25,91,19,1,8,53.0,0.0,0.0,29,70.0,1.0,2.0,0.0,6.0,23.0,386.0,0.3160621761658031,0.38968481375358166,2002,NYA,AL,750000,13.527828485512494,1995,6,1,0,3B,0,1,0,1,0,0.2607449856733524
601,coraal01,2000,1,109,353,39,84,18,6,4,32.0,4.0,1.0,26,53.0,4.0,7.0,6.0,2.0,6.0,394.0,0.3015463917525773,0.35694050991501414,2001,LAN,NL,240000,12.388394202324129,1998,2,0,0,SS,0,1,0,0,1,0.23796033994334279
602,coraal01,2001,1,134,405,38,88,18,3,4,29.0,0.0,2.0,31,58.0,6.0,8.0,3.0,2.0,16.0,449.0,0.28475336322869954,0.30617283950617286,2002,LAN,NL,625000,13.345506928718539,1998,3,1,0,SS,0,1,0,0,1,0.21728395061728395
603,coraal01,2002,1,115,258,37,75,14,4,5,28.0,7.0,2.0,26,38.0,4.0,7.0,2.0,0.0,3.0,293.0,0.3711340206185567,0.43410852713178294,2003,LAN,NL,1150000,13.955272500339433,1998,4,1,0,SS,0,1,0,0,1,0.29069767441860467
604,coraal01,2003,1,148,477,39,119,24,3,4,34.0,4.0,2.0,16,59.0,3.0,10.0,9.0,2.0,5.0,514.0,0.2871287128712871,0.33752620545073375,2004,LAN,NL,1300000,14.077874822431765,1998,5,1,0,2B,0,1,1,0,0,0.24947589098532494
605,coraal01,2004,1,138,405,47,107,9,4,10,47.0,3.0,4.0,47,41.0,10.0,18.0,12.0,2.0,9.0,484.0,0.3644067796610169,0.3802469135802469,2005,CLE,AL,1300000,14.077874822431765,1998,6,1,0,2B,0,1,1,0,0,0.2641975308641975
606,coraal01,2005,3,96,250,25,58,8,4,3,24.0,7.0,2.0,11,30.0,0.0,5.0,4.0,3.0,6.0,273.0,0.275092936802974,0.332,2006,BOS,AL,1400000,14.151982794585487,1998,7,0,1,2B,0,1,1,0,0,0.232
607,coraal01,2006,1,96,235,31,56,7,2,1,18.0,6.0,2.0,19,29.0,1.0,6.0,4.0,0.0,4.0,264.0,0.31153846153846154,0.2978723404255319,2007,BOS,AL,2000000,14.508657738524219,1998,8,0,1,SS,0,1,0,0,1,0.23829787234042554
608,cordewi01,1998,1,96,341,58,91,18,2,13,49.0,2.0,1.0,22,66.0,0.0,3.0,1.0,4.0,7.0,371.0,0.31351351351351353,0.44574780058651026,1999,CLE,AL,500000,13.122363377404328,1992,6,1,0,1B,0,0,0,0,0,0.2668621700879765
609,cordewi01,1999,1,54,194,35,58,15,0,8,32.0,2.0,0.0,15,37.0,0.0,6.0,0.0,2.0,7.0,217.0,0.3640552995391705,0.5,2000,PIT,NL,2166667,14.588700600043898,1992,7,0,1,OF,0,0,0,0,0,0.29896907216494845
610,cordewi01,2000,3,127,496,64,137,35,5,16,68.0,1.0,2.0,32,76.0,1.0,7.0,0.0,1.0,18.0,536.0,0.3283582089552239,0.4637096774193548,2001,CLE,AL,2666667,14.796339935975993,1992,8,0,1,OF,0,0,0,0,0,0.2762096774193548
611,cordewi01,2001,1,89,268,30,67,11,1,4,21.0,0.0,0.0,22,50.0,2.0,4.0,2.0,3.0,8.0,299.0,0.31313131313131315,0.34328358208955223,2002,CLE,AL,4166667,15.242626993604416,1992,9,0,1,OF,0,0,0,0,0,0.25
612,cordewi01,2002,3,72,161,22,43,9,0,6,30.0,2.0,0.0,17,29.0,0.0,2.0,0.0,4.0,4.0,184.0,0.33695652173913043,0.43478260869565216,2003,MON,NL,600000,13.304684934198283,1992,10,0,1,OF,0,0,0,0,0,0.2670807453416149
613,cordewi01,2003,1,130,436,57,121,27,0,16,71.0,1.0,1.0,49,90.0,5.0,4.0,0.0,3.0,11.0,492.0,0.35365853658536583,0.44954128440366975,2004,FLO,NL,600000,13.304684934198283,1992,11,0,1,1B,0,0,0,0,0,0.2775229357798165
614,cordoma01,1998,1,119,438,52,111,20,2,10,69.0,3.0,6.0,50,103.0,3.0,5.0,0.0,6.0,14.0,499.0,0.33266533066132264,0.3767123287671233,1999,MIN,AL,3000000,14.914122846632385,1995,3,1,0,OF,0,0,0,0,0,0.2534246575342466
615,cordoma01,1999,1,124,425,62,121,28,3,14,70.0,13.0,4.0,48,96.0,2.0,9.0,0.0,6.0,22.0,488.0,0.36475409836065575,0.46352941176470586,2000,TOR,AL,500000,13.122363377404328,1995,4,1,0,DH,0,0,0,0,0,0.2847058823529412
616,cordoma01,2000,1,62,200,23,49,7,0,4,18.0,3.0,2.0,18,35.0,0.0,3.0,0.0,0.0,6.0,221.0,0.3167420814479638,0.34,2001,CLE,AL,500000,13.122363377404328,1995,5,1,0,OF,0,0,0,0,0,0.245
617,cordoma01,2001,1,122,409,61,123,20,2,20,69.0,0.0,3.0,23,81.0,0.0,8.0,0.0,2.0,9.0,442.0,0.34841628959276016,0.5061124694376528,2002,BAL,AL,2500000,14.73180128983843,1995,6,1,0,OF,0,0,0,0,0,0.30073349633251834
618,cordoma01,2002,1,131,458,55,116,25,2,18,64.0,1.0,6.0,47,111.0,3.0,3.0,2.0,3.0,17.0,513.0,0.324853228962818,0.4344978165938865,2003,BAL,AL,3100000,14.946912669455374,1995,7,0,1,OF,0,0,0,0,0,0.25327510917030566
619,costech01,2006,1,65,198,25,65,14,0,7,32.0,0.0,0.0,10,31.0,1.0,5.0,0.0,0.0,6.0,213.0,0.3755868544600939,0.5050505050505051,2007,PHI,NL,385000,12.86099861326992,2006,0,0,0,C,1,0,0,0,0,0.3282828282828283
620,cotahu01,2005,1,93,297,29,72,20,1,7,43.0,0.0,0.0,17,80.0,2.0,2.0,1.0,3.0,8.0,320.0,0.2852664576802508,0.3872053872053872,2006,PIT,NL,342000,12.742566016044742,2001,4,1,0,C,1,0,0,0,0,0.24242424242424243
621,counscr01,1998,1,107,335,43,84,19,5,4,40.0,3.0,0.0,51,47.0,7.0,4.0,8.0,1.0,5.0,399.0,0.3554987212276215,0.373134328358209,1999,FLO,NL,245000,12.409013489526863,1995,3,1,0,2B,0,1,1,0,0,0.2507462686567164
622,counscr01,2001,1,141,458,76,126,22,3,4,38.0,6.0,8.0,61,76.0,3.0,2.0,6.0,6.0,9.0,533.0,0.3586337760910816,0.3624454148471616,2002,ARI,NL,1516667,14.23202572203922,1995,6,1,0,SS,0,1,0,0,1,0.27510917030567683
623,counscr01,2002,1,112,436,63,123,22,1,2,51.0,7.0,5.0,45,52.0,3.0,1.0,4.0,3.0,10.0,489.0,0.34845360824742266,0.35091743119266056,2003,ARI,NL,2516667,14.73844596500742,1995,7,0,1,3B,0,1,0,1,0,0.28211009174311924
624,counscr01,2003,1,89,303,40,71,6,3,3,21.0,11.0,4.0,41,32.0,0.0,2.0,3.0,2.0,4.0,351.0,0.3275862068965517,0.30363036303630364,2004,MIL,NL,3166667,14.968190173165812,1995,8,0,1,3B,0,1,0,1,0,0.23432343234323433
625,counscr01,2004,1,140,473,59,114,19,5,2,23.0,17.0,4.0,59,88.0,9.0,5.0,5.0,3.0,5.0,545.0,0.3296296296296296,0.3150105708245243,2005,ARI,NL,1350000,14.115615150414612,1995,9,0,1,SS,0,1,0,0,1,0.24101479915433405
626,counscr01,2005,1,150,578,85,148,34,4,9,42.0,26.0,7.0,78,69.0,4.0,8.0,2.0,4.0,8.0,670.0,0.3502994011976048,0.3754325259515571,2006,ARI,NL,1750000,14.375126345899696,1995,10,0,1,2B,0,1,1,0,0,0.2560553633217993
627,counscr01,2006,1,105,372,56,95,14,4,4,30.0,15.0,8.0,31,47.0,0.0,9.0,2.0,1.0,1.0,415.0,0.3268765133171913,0.3467741935483871,2007,MIL,NL,2800000,14.845129975145433,1995,11,0,1,SS,0,1,0,0,1,0.2553763440860215
628,coxst01,2000,1,116,318,44,90,19,1,11,35.0,1.0,2.0,45,47.0,2.0,5.0,0.0,1.0,9.0,369.0,0.3794037940379404,0.4528301886792453,2001,TBA,AL,255000,12.449018824140563,1999,1,0,0,OF,0,0,0,0,0,0.2830188679245283
629,coxst01,2001,1,108,342,37,88,22,0,12,51.0,2.0,2.0,24,75.0,0.0,10.0,0.0,2.0,11.0,378.0,0.32275132275132273,0.4269005847953216,2002,TBA,AL,280000,12.542544882151386,1999,2,0,0,1B,0,0,0,0,0,0.2573099415204678
630,crawfca02,2002,1,63,259,23,67,11,6,2,30.0,9.0,5.0,9,41.0,0.0,3.0,6.0,1.0,0.0,278.0,0.29044117647058826,0.37065637065637064,2003,TBA,AL,300000,12.611537753638338,2002,0,0,0,OF,0,0,0,0,0,0.25868725868725867
631,crawfca02,2003,1,151,630,80,177,18,9,5,54.0,55.0,10.0,26,102.0,4.0,1.0,1.0,3.0,5.0,661.0,0.3090909090909091,0.3619047619047619,2004,TBA,AL,320000,12.676076274775909,2002,1,0,0,OF,0,0,0,0,0,0.28095238095238095
632,crawfca02,2004,1,152,626,104,185,26,19,11,55.0,59.0,15.0,35,81.0,2.0,1.0,4.0,6.0,2.0,672.0,0.33083832335329344,0.4504792332268371,2005,TBA,AL,370000,12.821258284620408,2002,2,0,0,OF,0,0,0,0,0,0.2955271565495208
633,crawfca02,2005,1,156,644,101,194,33,15,15,81.0,46.0,8.0,27,84.0,1.0,5.0,5.0,6.0,11.0,687.0,0.3313782991202346,0.468944099378882,2006,TBA,AL,2625000,14.780591454007862,2002,3,1,0,OF,0,0,0,0,0,0.30124223602484473
634,crawfca02,2006,1,151,600,89,183,20,16,18,77.0,58.0,9.0,37,85.0,3.0,4.0,9.0,2.0,8.0,652.0,0.3483670295489891,0.4816666666666667,2007,TBA,AL,4125000,15.232576577750919,2002,4,1,0,OF,0,0,0,0,0,0.305
635,credejo01,2002,1,53,200,28,57,10,0,12,35.0,0.0,2.0,8,40.0,0.0,0.0,0.0,1.0,1.0,209.0,0.31100478468899523,0.515,2003,CHA,AL,315000,12.66032791780777,2000,2,0,0,3B,0,1,0,1,0,0.285
636,credejo01,2003,1,151,536,68,140,31,2,19,75.0,1.0,1.0,32,75.0,1.0,6.0,2.0,4.0,11.0,580.0,0.3079584775086505,0.43283582089552236,2004,CHA,AL,340000,12.736700896592344,2000,3,1,0,3B,0,1,0,1,0,0.26119402985074625
637,credejo01,2004,1,144,490,67,117,25,0,21,69.0,1.0,2.0,34,81.0,0.0,10.0,4.0,5.0,14.0,543.0,0.2987012987012987,0.41836734693877553,2005,CHA,AL,400000,12.89921982609012,2000,4,1,0,3B,0,1,0,1,0,0.23877551020408164
638,credejo01,2005,1,132,432,54,109,21,0,22,62.0,1.0,1.0,25,66.0,3.0,8.0,2.0,4.0,7.0,471.0,0.302771855010661,0.4537037037037037,2006,CHA,AL,2675000,14.799459938312244,2000,5,1,0,3B,0,1,0,1,0,0.2523148148148148
639,credejo01,2006,1,150,544,76,154,31,0,30,94.0,0.0,2.0,28,58.0,1.0,7.0,0.0,7.0,18.0,586.0,0.3225255972696246,0.5055147058823529,2007,CHA,AL,4940000,15.412875889164106,2000,6,1,0,3B,0,1,0,1,0,0.28308823529411764
640,crespfe01,2000,1,89,131,17,38,6,1,4,29.0,3.0,2.0,10,23.0,2.0,4.0,2.0,3.0,3.0,150.0,0.35135135135135137,0.44274809160305345,2001,SFN,NL,425000,12.959844447906553,1996,4,1,0,OF,0,0,0,0,0,0.2900763358778626
641,crispco01,2003,1,99,414,55,110,15,6,3,27.0,15.0,9.0,23,51.0,1.0,0.0,7.0,3.0,4.0,447.0,0.30227272727272725,0.3526570048309179,2004,CLE,AL,319400,12.67419951476305,2002,1,0,0,OF,0,0,0,0,0,0.26570048309178745
642,crispco01,2004,1,139,491,78,146,24,2,15,71.0,20.0,13.0,36,69.0,4.0,0.0,9.0,2.0,8.0,538.0,0.3440453686200378,0.4460285132382892,2005,CLE,AL,364900,12.807378622424539,2002,2,0,0,OF,0,0,0,0,0,0.2973523421588595
643,crispco01,2005,1,145,594,86,178,42,4,16,69.0,15.0,6.0,44,81.0,1.0,0.0,13.0,5.0,7.0,656.0,0.3452566096423017,0.46464646464646464,2006,BOS,AL,2750000,14.827111469642754,2002,3,1,0,OF,0,0,0,0,0,0.2996632996632997
644,crispco01,2006,1,105,413,58,109,22,2,8,36.0,22.0,4.0,31,67.0,1.0,1.0,7.0,0.0,5.0,452.0,0.31685393258426964,0.38498789346246975,2007,BOS,AL,3833333,15.159245217708843,2002,4,1,0,OF,0,0,0,0,0,0.2639225181598063
645,crosbbo01,2004,1,151,545,70,130,34,1,22,64.0,7.0,3.0,58,141.0,0.0,9.0,5.0,6.0,20.0,623.0,0.3187702265372168,0.42568807339449544,2005,OAK,AL,350000,12.765688433465597,2003,1,0,0,SS,0,1,0,0,1,0.23853211009174313
646,crosbbo01,2005,1,84,333,66,92,25,4,9,38.0,0.0,0.0,35,54.0,0.0,1.0,1.0,1.0,10.0,371.0,0.34594594594594597,0.45645645645645644,2006,OAK,AL,800000,13.592367006650065,2003,2,0,0,SS,0,1,0,0,1,0.27627627627627627
647,crosbbo01,2006,1,96,358,42,82,12,0,9,40.0,8.0,1.0,36,76.0,1.0,0.0,2.0,2.0,11.0,398.0,0.29797979797979796,0.33798882681564246,2007,OAK,AL,2550000,14.75160391713461,2003,3,1,0,SS,0,1,0,0,1,0.22905027932960895
648,cruzde01,1998,1,135,454,52,118,22,3,5,45.0,3.0,4.0,13,55.0,0.0,3.0,5.0,2.0,11.0,477.0,0.2838983050847458,0.35462555066079293,1999,DET,AL,430000,12.971540487669746,1997,1,0,0,SS,0,1,0,0,1,0.2599118942731278
649,cruzde01,1999,1,155,518,64,147,35,0,13,58.0,1.0,4.0,12,57.0,0.0,4.0,14.0,5.0,10.0,553.0,0.30241187384044527,0.4266409266409266,2000,DET,AL,1975000,14.496078956317358,1997,2,0,0,SS,0,1,0,0,1,0.28378378378378377
650,cruzde01,2000,1,156,583,68,176,46,5,10,82.0,1.0,4.0,13,43.0,2.0,4.0,8.0,7.0,25.0,615.0,0.31795716639209226,0.44939965694682676,2001,DET,AL,3525000,15.075390994228506,1997,3,1,0,SS,0,1,0,0,1,0.3018867924528302
651,cruzde01,2001,1,110,414,39,106,28,1,7,52.0,4.0,1.0,17,46.0,0.0,4.0,1.0,2.0,13.0,438.0,0.2906178489702517,0.37922705314009664,2002,SDN,NL,600000,13.304684934198283,1997,4,1,0,SS,0,1,0,0,1,0.2560386473429952
652,cruzde01,2002,1,151,514,49,135,28,2,7,47.0,2.0,3.0,22,58.0,2.0,3.0,3.0,5.0,20.0,547.0,0.29411764705882354,0.3657587548638132,2003,BAL,AL,1000000,13.815510557964274,1997,5,1,0,SS,0,1,0,0,1,0.26264591439688717
653,cruzde01,2004,1,127,397,46,116,30,2,7,55.0,1.0,3.0,17,32.0,6.0,3.0,8.0,6.0,11.0,431.0,0.3215130023640662,0.43073047858942065,2005,SFN,NL,800000,13.592367006650065,1997,7,0,1,SS,0,1,0,0,1,0.29219143576826195
654,cruzja01,2001,3,72,144,19,31,5,0,4,18.0,0.0,4.0,15,50.0,0.0,4.0,1.0,2.0,4.0,166.0,0.30303030303030304,0.3333333333333333,2002,DET,AL,400000,12.89921982609012,1996,5,1,0,OF,0,0,0,0,0,0.2152777777777778
655,cruzja01,2004,1,96,147,22,33,8,0,3,28.0,0.0,0.0,16,43.0,2.0,4.0,0.0,0.0,5.0,167.0,0.31736526946107785,0.3401360544217687,2005,CIN,NL,500000,13.122363377404328,1996,8,0,1,OF,0,0,0,0,0,0.22448979591836735
656,cruzjo02,1998,1,105,352,55,89,14,3,11,42.0,11.0,4.0,57,99.0,2.0,0.0,0.0,4.0,0.0,413.0,0.35351089588377727,0.4034090909090909,1999,TOR,AL,400000,12.89921982609012,1997,1,0,0,OF,0,0,0,0,0,0.2528409090909091
657,cruzjo02,1999,1,106,349,63,84,19,3,14,45.0,14.0,4.0,64,91.0,5.0,0.0,1.0,0.0,5.0,414.0,0.3583535108958838,0.4326647564469914,2000,TOR,AL,395000,12.886641043883259,1997,2,0,0,OF,0,0,0,0,0,0.24068767908309455
658,cruzjo02,2000,1,162,603,91,146,32,5,31,76.0,15.0,5.0,71,129.0,3.0,2.0,2.0,3.0,11.0,681.0,0.3225331369661267,0.4660033167495854,2001,TOR,AL,2350000,14.669925886120343,1997,3,1,0,OF,0,0,0,0,0,0.24212271973466004
659,cruzjo02,2001,1,146,577,92,158,38,4,34,88.0,32.0,5.0,45,138.0,4.0,1.0,2.0,2.0,8.0,627.0,0.3264,0.5303292894280762,2002,TOR,AL,3950000,15.189226136877304,1997,4,1,0,OF,0,0,0,0,0,0.2738301559792028
660,cruzjo02,2002,1,124,466,64,114,26,5,18,70.0,7.0,1.0,51,106.0,1.0,0.0,1.0,4.0,8.0,522.0,0.31669865642994244,0.43776824034334766,2003,SFN,NL,2500000,14.73180128983843,1997,5,1,0,OF,0,0,0,0,0,0.2446351931330472
661,cruzjo02,2003,1,158,539,90,135,26,1,20,68.0,5.0,8.0,102,121.0,6.0,0.0,2.0,7.0,14.0,650.0,0.36574074074074076,0.4137291280148423,2004,TBA,AL,2500000,14.73180128983843,1997,6,1,0,OF,0,0,0,0,0,0.2504638218923933
662,cruzjo02,2004,1,153,545,76,132,25,8,21,78.0,11.0,6.0,76,117.0,8.0,2.0,5.0,8.0,6.0,636.0,0.3328050713153724,0.43302752293577984,2005,ARI,NL,4000000,15.201804919084164,1997,7,0,1,OF,0,0,0,0,0,0.24220183486238533
663,cruzjo02,2005,6,115,370,46,93,24,2,18,50.0,0.0,2.0,66,101.0,3.0,0.0,0.0,1.0,10.0,437.0,0.36384439359267734,0.47297297297297297,2006,LAN,NL,2910000,14.883663639147676,1997,8,0,1,OF,0,0,0,0,0,0.25135135135135134
664,cruzjo02,2006,1,86,223,34,52,16,1,5,17.0,5.0,1.0,43,54.0,2.0,0.0,4.0,3.0,3.0,273.0,0.35315985130111527,0.3811659192825112,2007,SDN,NL,650000,13.38472764187182,1997,9,0,1,OF,0,0,0,0,0,0.23318385650224216
665,cruzne02,2006,1,41,130,15,29,3,0,6,22.0,1.0,0.0,7,32.0,0.0,0.0,0.0,1.0,1.0,138.0,0.2608695652173913,0.38461538461538464,2007,TEX,AL,382000,12.853175887588712,2005,1,0,0,OF,0,0,0,0,0,0.2230769230769231
666,cuddymi01,2004,1,115,339,49,89,22,1,12,45.0,5.0,5.0,37,74.0,2.0,3.0,2.0,1.0,8.0,382.0,0.3394736842105263,0.43952802359882004,2005,MIN,AL,347500,12.758519943986984,2001,3,1,0,2B,0,1,1,0,0,0.26253687315634217
667,cuddymi01,2005,1,126,422,55,111,25,3,12,42.0,3.0,4.0,41,93.0,5.0,3.0,1.0,3.0,19.0,470.0,0.3304904051172708,0.4218009478672986,2006,MIN,AL,1300000,14.077874822431765,2001,4,1,0,3B,0,1,0,1,0,0.26303317535545023
668,cuddymi01,2006,1,150,557,102,158,41,5,24,109.0,6.0,0.0,62,130.0,5.0,10.0,0.0,6.0,11.0,635.0,0.36220472440944884,0.5044883303411131,2007,MIN,AL,3575000,15.089475734110245,2001,5,1,0,OF,0,0,0,0,0,0.2836624775583483
669,cummimi01,2000,3,98,206,29,57,10,0,4,24.0,0.0,0.0,17,28.0,1.0,3.0,1.0,0.0,5.0,227.0,0.3407079646017699,0.38349514563106796,2001,ARI,NL,425000,12.959844447906553,1993,7,0,1,OF,0,0,0,0,0,0.2766990291262136
670,curtich01,1998,1,151,456,79,111,21,1,10,56.0,21.0,5.0,75,80.0,3.0,7.0,1.0,6.0,11.0,545.0,0.3547794117647059,0.35964912280701755,1999,NYA,AL,2000000,14.508657738524219,1992,6,1,0,OF,0,0,0,0,0,0.24342105263157895
671,curtich01,1999,1,96,195,37,51,6,0,5,24.0,8.0,4.0,43,35.0,0.0,3.0,1.0,3.0,6.0,245.0,0.3975409836065574,0.36923076923076925,2000,TEX,AL,2000000,14.508657738524219,1992,7,0,1,OF,0,0,0,0,0,0.26153846153846155
672,curtich01,2000,1,108,335,48,91,25,1,8,48.0,3.0,3.0,37,71.0,0.0,1.0,5.0,3.0,12.0,381.0,0.34308510638297873,0.42388059701492536,2001,TEX,AL,1900000,14.457364444136669,1992,8,0,1,OF,0,0,0,0,0,0.2716417910447761
673,damonjo01,1998,1,161,642,104,178,30,10,18,66.0,26.0,12.0,58,84.0,4.0,4.0,3.0,3.0,4.0,710.0,0.33946251768033947,0.4392523364485981,1999,KCA,AL,2100000,14.557447902693651,1995,3,1,0,OF,0,0,0,0,0,0.2772585669781931
674,damonjo01,1999,1,145,583,101,179,39,9,14,77.0,36.0,6.0,67,50.0,5.0,3.0,3.0,4.0,13.0,660.0,0.3789954337899543,0.47684391080617494,2000,KCA,AL,4000000,15.201804919084164,1995,4,1,0,OF,0,0,0,0,0,0.307032590051458
675,damonjo01,2000,1,159,655,136,214,42,10,16,88.0,46.0,9.0,65,60.0,4.0,1.0,8.0,12.0,7.0,741.0,0.3819918144611187,0.4946564885496183,2001,OAK,AL,7100000,15.775605342011543,1995,5,1,0,OF,0,0,0,0,0,0.3267175572519084
676,damonjo01,2001,1,155,644,108,165,34,4,9,49.0,27.0,12.0,61,70.0,1.0,5.0,5.0,4.0,7.0,719.0,0.3235294117647059,0.36335403726708076,2002,BOS,AL,7250000,15.796512026830857,1995,6,1,0,OF,0,0,0,0,0,0.2562111801242236
677,damonjo01,2002,1,154,623,118,178,34,11,14,63.0,31.0,6.0,65,70.0,5.0,6.0,3.0,5.0,4.0,702.0,0.3562231759656652,0.44301765650080255,2003,BOS,AL,7500000,15.830413578506539,1995,7,0,1,OF,0,0,0,0,0,0.2857142857142857
678,damonjo01,2003,1,145,608,103,166,32,6,12,67.0,30.0,6.0,68,74.0,4.0,2.0,6.0,6.0,5.0,690.0,0.34502923976608185,0.40460526315789475,2004,BOS,AL,8000000,15.89495209964411,1995,8,0,1,OF,0,0,0,0,0,0.2730263157894737
