shoot_player,conse_shot_hit,average_lag_hit,conditional_prob,average_hit,diff_prob,shot_count
Kent Bazemore,0.16640986132511557,0.4206471494607088,0.3956043956043956,0.4085872576177285,-0.01298286201333293,722
Kentavious Caldwell-Pope,0.1559202813599062,0.4114888628370457,0.3789173789173789,0.3987068965517241,-0.019789517634345166,928
Kevin Durant,0.28319502074688796,0.5311203319502075,0.533203125,0.5370370370370371,-0.0038339120370370905,1026
Kevin Love,0.16356877323420074,0.42627013630731103,0.38372093023255816,0.4267589388696655,-0.04303800863710733,867
Kevin Seraphin,0.32894736842105265,0.5855263157894737,0.5617977528089888,0.5505050505050505,0.011292702303938307,198
Kevon Looney,0.2459016393442623,0.5245901639344263,0.46874999999999994,0.5233644859813084,-0.054614485981308414,107
Khris Middleton,0.20065789473684212,0.4605263157894737,0.4357142857142858,0.4504504504504504,-0.014736164736164625,333
Klay Thompson,0.22650231124807396,0.47226502311248075,0.4796084828711256,0.4680232558139535,0.011585227057172132,1376
Kosta Koufos,0.3136645962732919,0.5559006211180124,0.5642458100558659,0.5510204081632653,0.013225401892600686,392
Kris Dunn,0.15677966101694915,0.4110169491525424,0.38144329896907214,0.3769968051118211,0.004446493857251044,313
Kris Humphries,0.16981132075471697,0.4276729559748428,0.39705882352941174,0.4065420560747663,-0.009483232545354547,214
Kristaps Porzingis,0.18498367791077258,0.4548422198041349,0.40669856459330145,0.449746192893401,-0.04304762830009956,985
Kyle Anderson,0.18543046357615894,0.4304635761589404,0.4307692307692308,0.4449760765550239,-0.01420684578579312,209
Kyle Korver,0.18568232662192394,0.4563758389261745,0.4068627450980392,0.4649805447470817,-0.05811779964904251,514
Kyle Lowry,0.21445221445221446,0.47435897435897434,0.4520884520884521,0.4640522875816993,-0.011963835493247199,918
Kyle O'Quinn,0.2656716417910448,0.5402985074626866,0.49171270718232046,0.5205811138014528,-0.028868406619132314,413
Kyle Singler,0.08771929824561403,0.3508771929824561,0.25,0.4096385542168674,-0.1596385542168674,83
Kyle Wiltjer,0.16666666666666666,0.3333333333333333,0.5,0.2857142857142857,0.2142857142857143,14
Kyrie Irving,0.22551928783382788,0.47477744807121663,0.475,0.4725352112676056,0.002464788732394363,1420
LaMarcus Aldridge,0.2210849539406346,0.4779938587512794,0.4625267665952891,0.4766444232602478,-0.014117656664958733,1049
Lamar Patterson,0.09090909090909091,0.18181818181818182,0.5,0.2,0.3,15
Lance Stephenson,0.23300970873786409,0.47572815533980584,0.4897959183673469,0.45,0.039795918367346916,120
Lance Thomas,0.16666666666666666,0.4090909090909091,0.4074074074074074,0.3975409836065574,0.00986642380085001,244
Langston Galloway,0.13530655391120508,0.3974630021141649,0.3404255319148936,0.3798165137614679,-0.0393909818465743,545
Larry Nance Jr.,0.27483443708609273,0.5364238410596026,0.5123456790123457,0.5234159779614325,-0.011070298949086732,363
Lavoy Allen,0.2782608695652174,0.5043478260869565,0.5517241379310345,0.4583333333333333,0.09339080459770116,168
LeBron James,0.2968503937007874,0.5464566929133858,0.5432276657060519,0.5476190476190477,-0.004391381912995818,1344
Leandro Barbosa,0.2188449848024316,0.46200607902735563,0.47368421052631576,0.4376590330788804,0.036025177447435386,393
Lou Williams,0.1875681570338059,0.44929116684841874,0.41747572815533984,0.4278557114228457,-0.010379983267505832,998
Luc Mbah a Moute,0.2608695652173913,0.5016722408026756,0.52,0.5052910052910053,0.014708994708994672,378
Lucas Nogueira,0.4954954954954955,0.6576576576576577,0.7534246575342465,0.6602564102564102,0.09316824727783624,156
Luis Scola,0.20512820512820512,0.46153846153846156,0.4444444444444444,0.4701986754966887,-0.02575423105224428,151
Luke Babbitt,0.17511520737327188,0.423963133640553,0.41304347826086957,0.4021352313167259,0.010908246944143662,281
Luol Deng,0.13008130081300814,0.4065040650406504,0.32000000000000006,0.3858823529411764,-0.06588235294117634,425
Malachi Richardson,0.14583333333333334,0.4166666666666667,0.35000000000000003,0.4117647058823529,-0.06176470588235289,68
Malcolm Brogdon,0.2110912343470483,0.4597495527728086,0.4591439688715953,0.4574132492113564,0.0017307196602389108,634
Malcolm Delaney,0.1464968152866242,0.410828025477707,0.3565891472868217,0.3746770025839793,-0.018087855297157618,387
Malik Beasley,0.23636363636363636,0.45454545454545453,0.52,0.4520547945205479,0.0679452054794521,73
Manny Harris,0.0,0.3,0.0,0.2307692307692307,-0.2307692307692307,13
Manu Ginobili,0.15405405405405406,0.4027027027027027,0.3825503355704698,0.3895216400911162,-0.006971304520646371,439
Marc Gasol,0.21086556169429096,0.4585635359116022,0.4598393574297189,0.4586206896551724,0.0012186677745464891,1160
Marcelo Huertas,0.08333333333333333,0.375,0.2222222222222222,0.3676470588235294,-0.14542483660130717,68
Marcin Gortat,0.3310810810810811,0.5658783783783784,0.5850746268656716,0.5786350148367952,0.006439612028876329,674
Marco Belinelli,0.17929759704251386,0.4343807763401109,0.4127659574468085,0.4292682926829268,-0.016502335236118326,615
Marcus Georges-Hunt,0.25,0.5,0.5,0.2857142857142857,0.2142857142857143,7
Marcus Morris,0.1810344827586207,0.42887931034482757,0.4221105527638191,0.4180734856007944,0.00403706716302471,1007
Marcus Smart,0.11958146487294469,0.36771300448430494,0.3252032520325203,0.3596256684491978,-0.03442241641667748,748
Marcus Thornton,0.1694915254237288,0.423728813559322,0.4,0.4,0.0,210
Mario Hezonja,0.11851851851851852,0.35185185185185186,0.3368421052631579,0.3545454545454545,-0.01770334928229661,330
Markieff Morris,0.21525215252152521,0.45141451414514144,0.4768392370572207,0.4566929133858268,0.020146323671393906,889
Marquese Chriss,0.17967332123411978,0.4591651542649728,0.3913043478260869,0.4493670886075949,-0.05806274078150797,632
Marreese Speights,0.2025862068965517,0.46551724137931033,0.4351851851851852,0.4468864468864469,-0.011701261701261734,546
Marshall Plumlee,0.3888888888888889,0.6111111111111112,0.6363636363636364,0.5517241379310345,0.08463949843260188,29
Marvin Williams,0.17703349282296652,0.4226475279106858,0.4188679245283019,0.422475106685633,-0.003607182157331079,703
Mason Plumlee,0.27941176470588236,0.5220588235294118,0.5352112676056338,0.5344,0.0008112676056337698,625
Matt Barnes,0.15789473684210525,0.39348370927318294,0.4012738853503185,0.3911205073995771,0.010153377950741393,473
Matthew Dellavedova,0.1572052401746725,0.40611353711790393,0.3870967741935484,0.3895131086142322,-0.002416334420683841,534
Maurice Harkless,0.2427007299270073,0.5091240875912408,0.47670250896057353,0.5024,-0.025697491039426423,625
Maurice Ndour,0.20689655172413793,0.46551724137931033,0.4444444444444445,0.4642857142857143,-0.019841269841269826,84
Metta World Peace,0.06,0.36,0.16666666666666666,0.2794117647058823,-0.11274509803921565,68
Meyers Leonard,0.14285714285714285,0.38961038961038963,0.36666666666666664,0.3852242744063324,-0.01855760773966575,379
Michael Beasley,0.29512893982808025,0.5415472779369628,0.544973544973545,0.5333333333333333,0.011640211640211673,405
Michael Carter-Williams,0.13257575757575757,0.3484848484848485,0.3804347826086956,0.3660130718954248,0.014421710713270808,306
Michael Kidd-Gilchrist,0.22160148975791433,0.478584729981378,0.4630350194552529,0.4773462783171521,-0.014311258861899212,618
Mike Conley,0.21063829787234042,0.4627659574468085,0.45517241379310347,0.4598612487611496,-0.004688834968046118,1009
Mike Dunleavy,0.17261904761904762,0.4523809523809524,0.381578947368421,0.4227272727272727,-0.041148325358851656,220
Mike Miller,0.3076923076923077,0.5384615384615384,0.5714285714285715,0.391304347826087,0.18012422360248453,23
Mike Muscala,0.30996309963099633,0.5129151291512916,0.60431654676259,0.5044510385756676,0.0998655081869223,337
Mike Scott,0.0975609756097561,0.3170731707317073,0.3076923076923077,0.293103448275862,0.01458885941644572,58
Mike Tobey,0.0,0.5,0.0,0.25,-0.25,4
Miles Plumlee,0.25,0.4642857142857143,0.5384615384615384,0.4782608695652174,0.06020066889632103,92
Mindaugas Kuzminskas,0.1848184818481848,0.44224422442244227,0.41791044776119396,0.4293478260869565,-0.011437378325762526,368
Mirza Teletovic,0.16332378223495703,0.4040114613180516,0.40425531914893614,0.3732057416267942,0.031049577522141936,418
Monta Ellis,0.2153209109730849,0.45134575569358176,0.47706422018348627,0.4434470377019748,0.033617182481511465,557
Montrezl Harrell,0.4463667820069204,0.657439446366782,0.6789473684210526,0.6521739130434783,0.026773455377574362,345
Myles Turner,0.2458808618504436,0.5069708491761724,0.485,0.5103448275862069,-0.02534482758620693,870
Nemanja Bjelica,0.1958762886597938,0.42955326460481097,0.456,0.4241573033707865,0.03184269662921352,356
Nene Hilario,0.4,0.6303030303030303,0.6346153846153847,0.6171284634760705,0.01748692113931416,397
Nerlens Noel,0.35,0.5846153846153846,0.5986842105263157,0.5935483870967742,0.005135823429541553,310
Nick Collison,0.42857142857142855,0.5714285714285714,0.75,0.6086956521739131,0.14130434782608692,23
Nick Young,0.20418848167539266,0.44851657940663175,0.45525291828793774,0.430379746835443,0.024873171452494736,632
Nicolas Batum,0.15496098104793757,0.4136008918617614,0.37466307277628036,0.4034907597535934,-0.028827686977313027,974
Nicolas Brussino,0.1650485436893204,0.4077669902912621,0.4047619047619048,0.3687943262411347,0.03596757852077015,141
Nicolas Laprovittola,0.17142857142857143,0.42857142857142855,0.4,0.425531914893617,-0.025531914893617003,47
Nik Stauskas,0.15732368896925858,0.39421338155515373,0.3990825688073394,0.3965244865718799,0.0025580822354595023,633
Nikola Jokic,0.3205619412515964,0.578544061302682,0.5540838852097131,0.5771028037383178,-0.023018918528604715,856
Nikola Mirotic,0.1552346570397112,0.4332129963898917,0.3583333333333334,0.4134615384615384,-0.05512820512820499,624
Nikola Vucevic,0.20876826722338204,0.47494780793319413,0.43956043956043955,0.4675701839303001,-0.028009744369860534,1033
Noah Vonleh,0.24757281553398058,0.46601941747572817,0.53125,0.4814814814814814,0.0497685185185186,270
Norman Powell,0.195852534562212,0.45622119815668205,0.4292929292929293,0.4477317554240631,-0.018438826131133845,507
Norris Cole,0.05,0.375,0.13333333333333333,0.3076923076923077,-0.17435897435897438,52
Okaro White,0.10344827586206896,0.3620689655172414,0.2857142857142857,0.3793103448275862,-0.09359605911330049,87
Omer Asik,0.275,0.525,0.5238095238095238,0.4769230769230769,0.04688644688644694,65
Omri Casspi,0.24031007751937986,0.4573643410852713,0.5254237288135594,0.4666666666666667,0.05875706214689269,165
Otto Porter Jr.,0.26556016597510373,0.5145228215767634,0.5161290322580646,0.5155666251556662,0.0005624071023984101,803
P.J. Tucker,0.16417910447761194,0.42786069651741293,0.38372093023255816,0.4137214137214137,-0.030000483488855534,481
Pascal Siakam,0.25,0.5592105263157895,0.44705882352941173,0.5024390243902439,-0.055380200860832174,205
Pat Connaughton,0.25,0.4791666666666667,0.5217391304347826,0.5138888888888888,0.007850241545893755,72
Patrick Beverley,0.15756302521008403,0.42857142857142855,0.36764705882352944,0.4198895027624309,-0.052242443938901484,543
Patrick McCaw,0.1783783783783784,0.44324324324324327,0.4024390243902439,0.4326530612244898,-0.030214036834245894,245
Patrick Patterson,0.16927899686520376,0.4012539184952978,0.421875,0.4010416666666667,0.020833333333333315,384
Patty Mills,0.19593345656192238,0.4491682070240296,0.43621399176954734,0.4396135265700483,-0.0033995348005009807,621
Pau Gasol,0.23703703703703705,0.5092592592592593,0.46545454545454545,0.5016556291390728,-0.036201083684527346,604
Paul George,0.20816967792615867,0.4666142969363708,0.4461279461279461,0.4614243323442136,-0.015296386216267499,1348
Paul Millsap,0.1893687707641196,0.4429678848283499,0.4275,0.4423868312757201,-0.014886831275720103,972
Paul Pierce,0.14285714285714285,0.42857142857142855,0.3333333333333333,0.4,-0.06666666666666671,70
Paul Zipser,0.16666666666666666,0.4111111111111111,0.4054054054054054,0.3981900452488687,0.0072153601565366765,221
Pierre Jackson,0.09375,0.34375,0.2727272727272727,0.3333333333333333,-0.06060606060606061,39
Quincy Acy,0.18045112781954886,0.42857142857142855,0.42105263157894735,0.4117647058823529,0.009287925696594423,170
Quinn Cook,0.2830188679245283,0.5471698113207547,0.5172413793103449,0.5076923076923077,0.009549071618037197,65
Rajon Rondo,0.17849898580121704,0.4198782961460446,0.4251207729468599,0.4081996434937611,0.016921129453098815,561
Rakeem Christmas,0.22727272727272727,0.5,0.45454545454545453,0.4523809523809524,0.0021645021645021467,42
Ramon Sessions,0.11737089201877934,0.3755868544600939,0.3125,0.3802281368821292,-0.0677281368821292,263
Randy Foye,0.13565891472868216,0.40310077519379844,0.3365384615384615,0.3630769230769231,-0.026538461538461566,325
Rashad Vaughn,0.12698412698412698,0.3968253968253968,0.32,0.3653846153846153,-0.0453846153846153,156
Raul Neto,0.1774193548387097,0.4838709677419355,0.3666666666666667,0.4456521739130434,-0.07898550724637671,92
Raymond Felton,0.17972350230414746,0.4423963133640553,0.40625,0.4299610894941634,-0.023711089494163395,514
Reggie Bullock,0.18181818181818182,0.4444444444444444,0.4090909090909091,0.421875,-0.012784090909090884,128
Reggie Jackson,0.168,0.4272,0.39325842696629215,0.4194977843426883,-0.026239357376396155,677
Reggie Williams,0.11764705882352941,0.29411764705882354,0.39999999999999997,0.3478260869565217,0.05217391304347829,23
Richard Jefferson,0.2,0.4339622641509434,0.4608695652173913,0.446064139941691,0.014805425275700335,343
Richaun Holmes,0.3126760563380282,0.5633802816901409,0.555,0.558252427184466,-0.0032524271844659447,412
Ricky Rubio,0.16928446771378708,0.418848167539267,0.4041666666666667,0.4027777777777778,0.001388888888888884,648
Robert Covington,0.16666666666666666,0.4009009009009009,0.41573033707865165,0.398362892223738,0.01736744485491365,733
Robin Lopez,0.2489208633093525,0.49928057553956834,0.49855907780979825,0.4929032258064516,0.005655852003346673,775
Rodney Hood,0.1551155115511551,0.4158415841584158,0.373015873015873,0.4090225563909774,-0.036006683375104376,665
Rodney McGruder,0.15885416666666666,0.4270833333333333,0.3719512195121951,0.4139433551198257,-0.0419921356076306,459
Rodney Stuckey,0.17560975609756097,0.4097560975609756,0.42857142857142855,0.3729508196721312,0.055620608899297375,244
Ron Baker,0.15028901734104047,0.4046242774566474,0.37142857142857144,0.3778801843317972,-0.006451612903225767,217
Rondae Hollis-Jefferson,0.17278617710583152,0.43844492440604754,0.3940886699507389,0.4343807763401109,-0.04029210638937203,541
Ronnie Price,0.0,0.11764705882352941,0.0,0.1666666666666666,-0.1666666666666666,24
Roy Hibbert,0.3238095238095238,0.580952380952381,0.5573770491803278,0.54421768707483,0.01315936210549784,147
Rudy Gay,0.20145631067961164,0.4684466019417476,0.43005181347150256,0.4547511312217194,-0.02469931775021683,442
Rudy Gobert,0.4575645756457565,0.6531365313653137,0.7005649717514124,0.6629213483146067,0.03764362343680572,623
Russell Westbrook,0.1828940290478752,0.4260355029585799,0.4292929292929292,0.4247422680412371,0.004550661251692123,1940
Ryan Anderson,0.1825962910128388,0.4222539229671897,0.43243243243243246,0.4191461836998706,0.013286248732561845,773
Ryan Kelly,0.058823529411764705,0.29411764705882354,0.19999999999999998,0.2857142857142857,-0.08571428571428572,28
Salah Mejri,0.47560975609756095,0.6585365853658537,0.7222222222222222,0.6423357664233577,0.07988645579886455,137
Sam Dekker,0.211864406779661,0.4830508474576271,0.43859649122807015,0.4731934731934732,-0.03459698196540306,429
Sasha Vujacic,0.13,0.32,0.40625,0.3088235294117647,0.09742647058823528,136
Sean Kilpatrick,0.1686746987951807,0.42168674698795183,0.39999999999999997,0.4155313351498637,-0.015531335149863712,734
Semaj Christon,0.12048192771084337,0.3493975903614458,0.3448275862068965,0.34375,0.0010775862068965192,224
Serge Ibaka,0.21926910299003322,0.48172757475083056,0.4551724137931034,0.4796334012219959,-0.024460987428892467,982
Sergio Rodriguez,0.16666666666666666,0.41025641025641024,0.40625,0.3917910447761194,0.014458955223880576,536
Seth Curry,0.2310126582278481,0.4873417721518987,0.4740259740259741,0.4814814814814814,-0.007455507455507326,702
Shabazz Muhammad,0.2173076923076923,0.49423076923076925,0.4396887159533074,0.4816053511705686,-0.04191663521726119,598
Shabazz Napier,0.19858156028368795,0.4397163120567376,0.45161290322580644,0.3989071038251366,0.05270579940066983,183
Shaun Livingston,0.31666666666666665,0.5625,0.5629629629629629,0.5509554140127388,0.012007548950224045,314
Shawn Long,0.3626373626373626,0.5604395604395604,0.6470588235294117,0.5648148148148148,0.08224400871459692,108
Sheldon McClellan,0.16363636363636364,0.45454545454545453,0.36,0.4,-0.040000000000000036,75
Shelvin Mack,0.21712538226299694,0.4617737003058104,0.47019867549668876,0.4461942257217848,0.024004449774903958,381
Skal Labissiere,0.28342245989304815,0.5294117647058824,0.5353535353535354,0.5391705069124424,-0.003816971558907034,217
Solomon Hill,0.14646464646464646,0.4090909090909091,0.35802469135802467,0.384453781512605,-0.026429090154580337,476
Spencer Dinwiddie,0.20816326530612245,0.46530612244897956,0.4473684210526316,0.4422442244224422,0.0051241966301893704,303
Spencer Hawes,0.23684210526315788,0.5,0.47368421052631576,0.483754512635379,-0.010070302109063234,277
Stanley Johnson,0.12758620689655173,0.3793103448275862,0.3363636363636364,0.3534246575342465,-0.01706102117061009,365
Stephen Curry,0.21318681318681318,0.473992673992674,0.44976816074188564,0.4674515235457063,-0.017683362803820657,1444
Stephen Zimmerman,0.125,0.3125,0.4,0.3225806451612903,0.07741935483870971,31
Steven Adams,0.3362369337979094,0.5714285714285714,0.5884146341463415,0.5718654434250765,0.01654919072126504,654
TJ McConnell,0.21478060046189376,0.4665127020785219,0.4603960396039604,0.4609375,-0.0005414603960395836,512
TJ Warren,0.26104417670682734,0.4939759036144578,0.5284552845528456,0.4956949569495695,0.03276032760327613,813
Taj Gibson,0.2746031746031746,0.5238095238095238,0.5242424242424243,0.5155367231638418,0.008705701078582484,708
Tarik Black,0.2794759825327511,0.5240174672489083,0.5333333333333333,0.5119453924914675,0.021387940841865793,293
Taurean Prince,0.11965811965811966,0.405982905982906,0.2947368421052632,0.3986013986013986,-0.10386455649613541,286
Terrence Jones,0.22654462242562928,0.4782608695652174,0.47368421052631576,0.470468431771894,0.0032157787544217498,491
Terrence Ross,0.1781437125748503,0.4431137724550898,0.40202702702702703,0.4369973190348525,-0.034970292007825476,746
Terry Rozier,0.14792899408284024,0.3668639053254438,0.40322580645161293,0.3673965936739659,0.03582921277764706,411
Thabo Sefolosha,0.1981981981981982,0.45345345345345345,0.4370860927152318,0.4416243654822335,-0.004538272767001694,394
Thaddeus Young,0.2740619902120718,0.5350734094616639,0.5121951219512195,0.5269286754002911,-0.014733553449071568,687
Thomas Robinson,0.29411764705882354,0.5947712418300654,0.4945054945054945,0.5357142857142857,-0.04120879120879117,196
Thon Maker,0.2,0.49230769230769234,0.40625,0.4585635359116022,-0.052313535911602205,181
Tiago Splitter,0.17391304347826086,0.4782608695652174,0.3636363636363636,0.4516129032258064,-0.08797653958944279,31
Tim Frazier,0.15542521994134897,0.4310850439882698,0.36054421768707484,0.4034653465346535,-0.04292112884757865,404
Tim Hardaway Jr.,0.20048019207683074,0.4657863145258103,0.43041237113402064,0.4550438596491228,-0.024631488515102162,912
Tim Quarterman,0.21052631578947367,0.42105263157894735,0.5,0.4482758620689655,0.051724137931034475,29
Timofey Mozgov,0.28102189781021897,0.5401459854014599,0.5202702702702703,0.5152439024390244,0.0050263678312458815,328
Timothe Luwawu-Cabarrot,0.15306122448979592,0.3843537414965986,0.39823008849557523,0.4027777777777778,-0.0045476892822025605,360
Tobias Harris,0.21792260692464357,0.48574338085539714,0.44863731656184486,0.4802631578947368,-0.031625841332891924,1064
Tomas Satoransky,0.16666666666666666,0.40625,0.41025641025641024,0.4178082191780822,-0.007551808921671954,146
Toney Douglas,0.11702127659574468,0.3723404255319149,0.3142857142857143,0.3675213675213675,-0.05323565323565321,117
Tony Allen,0.21374045801526717,0.4599236641221374,0.4647302904564315,0.4605042016806722,0.004226088775759307,595
Tony Parker,0.233201581027668,0.48616600790513836,0.4796747967479675,0.4657293497363796,0.013945447011587897,569
Tony Snell,0.18398268398268397,0.4653679653679654,0.3953488372093023,0.4538745387453874,-0.058525701536085106,542
Treveon Graham,0.21739130434782608,0.5217391304347826,0.4166666666666667,0.475,-0.05833333333333329,40
Trevor Ariza,0.16317991631799164,0.4211994421199442,0.3874172185430464,0.4090338770388959,-0.021616658495849483,797
Trevor Booker,0.25961538461538464,0.5134615384615384,0.50561797752809,0.5160744500846024,-0.010456472556512386,591
Trey Burke,0.19402985074626866,0.4975124378109453,0.39,0.4566929133858268,-0.06669291338582678,254
Trey Lyles,0.13136729222520108,0.3726541554959786,0.35251798561151076,0.3621867881548975,-0.009668802543386756,439
Tristan Thompson,0.3628808864265928,0.6038781163434903,0.6009174311926605,0.5995423340961098,0.0013750970965507037,437
Troy Daniels,0.1372093023255814,0.39069767441860465,0.3511904761904762,0.3729838709677419,-0.021793394777265662,496
Troy Williams,0.18045112781954886,0.44360902255639095,0.4067796610169492,0.435064935064935,-0.02828527404798581,154
Ty Lawson,0.2097130242825607,0.46357615894039733,0.4523809523809524,0.4540229885057471,-0.0016420361247947435,522
Tyler Ennis,0.1901840490797546,0.49693251533742333,0.3827160493827161,0.4326923076923077,-0.049976258309591626,208
Tyler Johnson,0.16666666666666666,0.4365079365079365,0.3818181818181818,0.4306393244873341,-0.04882114266915233,829
Tyler Ulis,0.1679790026246719,0.4304461942257218,0.3902439024390244,0.4200913242009132,-0.029847421761888815,438
Tyler Zeller,0.2543859649122807,0.4824561403508772,0.5272727272727273,0.4936708860759494,0.03360184119677795,158
Tyreke Evans,0.15151515151515152,0.4212121212121212,0.3597122302158274,0.4054054054054054,-0.045693175189577995,370
Tyson Chandler,0.425414364640884,0.6685082872928176,0.6363636363636365,0.6710526315789473,-0.03468899521531088,228
Tyus Jones,0.17557251908396945,0.4732824427480916,0.3709677419354838,0.4143646408839779,-0.04339689894849408,181
Udonis Haslem,0.35714285714285715,0.5,0.7142857142857143,0.4782608695652174,0.2360248447204969,23
Victor Oladipo,0.18677494199535963,0.44547563805104406,0.41927083333333337,0.4434876210979548,-0.02421678776462144,929
Vince Carter,0.16546762589928057,0.41247002398081534,0.4011627906976744,0.3938775510204081,0.0072852396772662975,490
Wade Baldwin IV,0.06976744186046512,0.313953488372093,0.2222222222222222,0.3157894736842105,-0.0935672514619883,114
Walter Tavares,0.6666666666666666,1.0,0.6666666666666666,0.8,-0.13333333333333341,5
Wayne Ellington,0.15821501014198783,0.4279918864097363,0.3696682464454976,0.4162162162162162,-0.04654796977071857,555
Wayne Selden,0.1956521739130435,0.5,0.391304347826087,0.4310344827586206,-0.039730134932533634,58
Wesley Johnson,0.09420289855072464,0.37681159420289856,0.25,0.365,-0.11499999999999999,200
Wesley Matthews,0.14599483204134367,0.4069767441860465,0.35873015873015873,0.3931523022432113,-0.03442214351305256,847
Will Barton,0.19439868204283361,0.443163097199341,0.43866171003717475,0.4422788605697151,-0.0036171505325403586,667
Willie Cauley-Stein,0.26034063260340634,0.5206812652068127,0.5,0.5301455301455301,-0.03014553014553012,481
Willie Reed,0.3472222222222222,0.5833333333333334,0.5952380952380952,0.5684210526315789,0.026817042606516295,285
Wilson Chandler,0.20713463751438435,0.4660529344073648,0.4444444444444445,0.4606382978723404,-0.01619385342789592,940
Yogi Ferrell,0.16091954022988506,0.4224137931034483,0.38095238095238093,0.4060913705583756,-0.025138989605994644,394
Zach LaVine,0.2066365007541478,0.46907993966817496,0.4405144694533762,0.4591549295774648,-0.018640460124088598,710
Zach Randolph,0.20650953984287318,0.4511784511784512,0.4577114427860697,0.4491701244813278,0.008541318304741863,964
Zaza Pachulia,0.27848101265822783,0.5527426160337553,0.5038167938931297,0.5359477124183006,-0.032130918525170915,306
